callsign,name,service_type,modes,rx_frequency_mhz,tx_frequency_mhz,offset_mhz,ctcss_hz,dmr_color_code,dmr_network,locator,municipality,province,autonomous_region,status,operator,notes,last_verified_at,latitude,longitude,source_name,source_url,source_record_id
ED3YAY,,repeater,"[""FM""]",145.65,,-0.6,,,,JN01HO,Lleida,Lleida,Catalonia,,Radio Club Lleida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.613389,0.633087,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAY:145.6500
ED3YAZ,,repeater,"[""FM""]",145.675,,-0.6,,,,JN12GA,Susqueda,Girona,Catalonia,,URE Gironés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.016652,2.533336,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YAZ:145.6750
ED3YBA,,repeater,"[""FM""]",145.625,,-0.6,,,,JN12ED,la Vall d'en Bas,Girona,Catalonia,,URE Garrotxa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.133336,2.366695,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED3YBA:145.6250
EA4URE-R,,repeater,[],145.2875,,,77.0,,,IN80DJ,Madrid,,Community of Madrid,,URE Central,URE listing does not state an operating mode. URE lists Echolink access. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.390728,-3.67114,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:EA4URE-R:145.2875
ED4YAC,,repeater,"[""FM""]",145.65,,-0.6,,,,IN80DK,Madrid,,Community of Madrid,,Sección URE Madrid / Colaboradores Radio Club EIT EA4RCT,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.452034,-3.726422,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAC:145.6500
ED4YAD,,repeater,"[""FM""]",145.6,,-0.6,82.5,,,IN80CI,Alcorcón,,Community of Madrid,,URE Alcorcón,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.336389,-3.8225,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAD:145.6000
ED4YAE,,repeater,"[""FM""]",145.675,,-0.6,97.4,,,IN70WR,El Espinar,Segovia,Castile and León,,URE Sierra Guadarrama,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.710231,-4.140928,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAE:145.6750
ED4YAH,,repeater,"[""FM""]",145.775,,-0.6,,,,IM88JO,Torre de Juan Abad,Ciudad Real,Castile-La Mancha,,URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.60292,-3.203201,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAH:145.7750
ED4YAI,,repeater,"[""FM""]",145.725,,-0.6,85.4,,,IN79VA,Piedrabuena,Ciudad Real,Castile-La Mancha,,URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.025278,-4.153611,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAI:145.7250
ED4YAL,,repeater,"[""FM""]",145.725,,-0.6,,,,IN80QT,Cifuentes,Guadalajara,Castile-La Mancha,out_of_service_temporarily,URE Cifuentes,URE lists this service as temporarily out of service. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.794639,-2.602577,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAL:145.7250
ED4YAM,,repeater,"[""FM""]",145.75,,-0.6,,,,IM78WO,Puertollano,Ciudad Real,Castile-La Mancha,,R.C. Puertollano,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.620089,-4.121933,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAM:145.7500
ED4YAO,,repeater,"[""FM""]",145.675,,-0.6,67.0,,,IN60XA,Malpartida de Plasencia,Cáceres,Extremadura,,URE Plasencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.011313,-6.049004,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAO:145.6750
ED4YAP,,repeater,"[""FM""]",145.725,,-0.6,,,,IM69TL,Cáceres,Cáceres,Extremadura,,URE Cáceres,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.464517,-6.354845,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAP:145.7250
ED4YAR,,repeater,"[""FM""]",145.775,,-0.6,88.5,,,IM79GA,Orellana de la Sierra,Badajoz,Extremadura,,RC Francisco de Orellana,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.039186,-5.494194,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAR:145.7750
ED4YAS,,repeater,"[""FM""]",145.625,,-0.6,88.5,,,IM68PL,Salvatierra de los Barros,Badajoz,Extremadura,,URE Badajoz,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.467568,-6.6996,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAS:145.6250
ED4YAT,,repeater,"[""FM""]",145.7,,-0.6,88.5,,,IM68SU,Mérida,Badajoz,Extremadura,,Subtono 88.5 URE Mérida,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.863236,-6.427517,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAT:145.7000
ED4YAV,,repeater,"[""FM""]",145.625,,-0.6,67.0,,,IN70PD,Navamorcuende,Toledo,Castile-La Mancha,,URE Talavera de la Reina,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.154146,-4.743304,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAV:145.6250
ED4YAY,,repeater,"[""FM""]",145.725,,-0.6,,,,IM79XV,Toledo,Toledo,Castile-La Mancha,,URE Toledo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.888837,-4.026664,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAY:145.7250
ED4YAZ,,repeater,"[""FM""]",145.625,,-0.6,,,,IM98NS,Villamayor de Santiago,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.766667,-2.866667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YAZ:145.6250
ED4YBA,,repeater,"[""FM""]",145.75,,-0.6,67.0,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.087089,-2.120946,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED4YBA:145.7500
ED5YAA,,repeater,"[""FM""]",145.7,,-0.6,,,,IM88TP,Peñascosa,Albacete,Castile-La Mancha,,URAB,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.641111,-2.345833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAA:145.7000
ED5YAB,,repeater,"[""FM""]",145.625,,-0.6,,,,IM97MO,Cartagena,Murcia,Region of Murcia,,URE Cartagena,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.601992,-0.945168,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAB:145.6250
ED5YAC,,repeater,"[""FM""]",145.75,,-0.6,118.8,,,JM08BU,Dénia,Alicante,Valencian Community,,"Subtono 118,8 Hz - Radio Club Montgó Denia",Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.842993,0.107138,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAC:145.7500
ED5YAF,,repeater,"[""FM""]",145.7,,-0.6,77.0,,,IM98OL,Petrer,Alicante,Valencian Community,,URE Elda,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.453051,-0.719433,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAF:145.7000
ED5YAG,,repeater,"[""FM""]",145.65,,-0.6,88.5,,,IM98SI,Alacant / Alicante,Alicante,Valencian Community,,URE Alicante,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.360099,-0.456448,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAG:145.6500
ED5YAH,,repeater,"[""FM""]",145.7,,-0.6,,,,JN00AC,Cabanes,Castellón,Valencian Community,,URE Castellón,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.098559,0.037422,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAH:145.7000
ED5YAI,,repeater,"[""FM""]",145.725,,-0.6,77.0,,,IM98RP,Ibi,Alicante,Valencian Community,,URE Alcoy,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.633265,-0.533309,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAI:145.7250
ED5YAK,,repeater,"[""FM""]",145.6,,-0.6,77.0,,,IM97FU,Totana,Murcia,Region of Murcia,,URE Murcia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.849917,-1.532936,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe144_N.php,repe144_N.php:ED5YAK:145.6000
